Id,Predicted
6643,0.9074978710213693
6655,0.08780032499973574
6660,0.40399707123425
6665,0.14483682879385687
6675,0.41618458106162404
6677,0.10522668361571867
6682,0.9621896139445806
6688,0.8546508758081266
6695,0.012440842122512395
6705,0.15179391586237478
6727,0.9277141933582337
6730,0.9708252438486175
6746,0.05860413830150707
6748,0.025714525920948233
6753,0.9327822747820333
6755,0.06956779312333992
6758,0.9593189411402633
6763,0.28346751821937766
6766,0.855835886371037
6790,0.6967697226189823
6791,0.0005652283467264451
6793,0.5249379586600476
6819,0.953148636944767
6821,0.027258540424342052
6824,0.9606547353345103
6851,0.19170532109225114
6852,0.5158274899039146
6855,0.6093549391112197
6856,0.45814263440077524
6857,0.40691746908179144
6859,0.10861339907250585
6861,0.049759433773810896
6866,0.8575533462709504
6868,0.8318182455303975
6871,0.36727669167627236
6872,0.03728628133792003
6875,0.3548096149868387
6877,0.03682440701444405
6878,0.9516776385484659
6887,0.9654115117432192
6908,0.8225686730800111
6913,0.952875155461899
6922,0.5583590087807534
6923,0.8782082901564653
6926,0.01966752837109594
6932,0.27347455549166405
6934,0.8413694952878839
6938,0.021223955781003143
6942,0.951744737504765
6948,0.6588611956308156
6956,0.8775881166097513
6959,0.9726612158031444
6962,0.1760019462820561
6969,0.5667660767806134
6970,0.27808068712176043
6984,0.11502165104850556
7001,0.05737055799380115
7035,0.4183748901505255
7037,0.15496096186026365
7046,0.817438591735791
7049,0.559368768859266
7050,0.15657580894189477
7051,0.985065334119107
7067,0.8614464631821444
7072,0.9514586185871146
7085,0.27946532545395225
7087,0.8579138629652185
7088,0.04091917758781361
7091,0.8484137857098445
7096,0.9874894054126772
7100,0.027394005294705925
7110,0.9201271639323929
7115,0.192481086405095
7119,0.9716815887987725
7122,0.33517472726976244
7129,0.08144254591013908
7139,0.9661692345461635
7147,0.3710074217644011
7151,0.8591863298092554
7164,0.21148615652415523
7167,0.3599429791270072
7168,0.5682894343059774
7171,0.516592121607158
7172,0.9663492123161691
7181,0.7359310773364189
7187,0.5745960541998603
7195,0.01691420589247019
7199,0.9896358549506594
7200,0.24190160183158124
7201,0.9609465859924805
7202,0.6958368439130387
7209,0.01129229474793866
7219,0.4677860060030436
7221,0.07601995731991919
7230,0.40385890437056765
7242,0.795748437749079
7250,0.4193120633152465
7253,0.9722956931577682
7255,0.0485258802198142
7264,0.9900635141551637
7277,0.9637661995428453
7279,0.8698048893105965
7286,0.5235740937741509
7292,0.07588092829125412
7294,0.9151447384155337
7295,0.03691967176397407
