Id,Predicted
5681,0.08901008454961135
5682,0.06771361652875774
5683,0.08900778259950104
5698,0.06897547319082764
5699,0.10382058924613713
5718,0.0035564954248283875
5719,0.07686665959553907
5731,0.35607757364189685
5758,0.6513185868364961
5760,0.07626786992664092
5765,0.16807973218542505
5772,0.016486305332335416
5773,0.6708854363394643
5774,0.2316105647454597
5779,0.13804760290834306
5782,0.01984828179959186
5784,0.4293989284831151
5790,0.14901588538843735
5799,0.10869692187923763
5808,0.02240189107291246
5815,0.034156128973287125
5817,0.5788371710315188
5823,0.17077663218251982
5830,0.2617128073274614
5841,0.028827417137876288
5850,0.27342675138685935
5856,0.21968684461534016
5862,0.026487508996163145
5865,0.35889484536636385
5868,0.0027317198011685973
5878,0.020801034975397203
5889,0.021634773227240278
5893,0.08994085092376924
5895,0.007588227751614607
5906,0.01618369807487563
5909,0.05939793537043758
5930,0.06521066303863665
5931,0.19283840610060454
5932,0.28051002375593737
5933,0.03391377488387537
5940,0.035467863515901144
5942,0.07049343628987415
5953,0.05103653249849527
5956,0.09705019473352638
5963,0.21441746288666796
5973,0.21403036461133895
5976,0.31928516933761986
5977,0.09234763229447751
5991,0.536909238415129
5992,0.035233938495765615
6007,0.036794794615912174
6010,0.2351490310203811
6014,0.19552364337753536
6028,0.013378432097051696
6037,0.037857761160973835
6044,0.08957750255501662
6052,0.06701772162153674
6054,0.20562233614534242
6055,0.23819840786580304
6059,0.14933254975837018
6075,0.569274569724252
6076,0.058038267924427345
6078,0.015296466227052163
6083,0.16464178573387545
6088,0.15995111025161224
6095,0.019673324401395353
6097,0.17669578137331055
6104,0.09317392911229905
6113,0.03375382650724035
6118,0.21960682444496504
6136,0.24086737277192394
6142,0.03874328134354521
6147,0.7198635971023296
6168,0.05863877437106435
6173,0.20986704334494066
6196,0.13263522570774744
6207,0.06675315141068694
6215,0.01433430116222456
6234,0.021953582045120656
6235,0.11342511658559329
6237,0.4623028246553945
6239,0.44046225134048245
6242,0.16968788640862575
6249,0.10220572008485829
6254,0.10181737644245215
6255,0.1553625125924265
6278,0.012540165775885237
6310,0.051940580879622944
6312,0.040741312654013706
6313,0.09397881695214871
6320,0.023083457096497728
6321,0.3257187739055607
6322,0.030964865832000088
6338,0.14588454644845117
6346,0.17189833335559845
6350,0.10095035325526369
6353,0.050066609334145196
6355,0.08114880399666546
6357,0.0088636464722458
6377,0.04815822020567462
6386,0.4912159527410449
6399,0.02390758398972126
6402,0.11979063626622422
6415,0.2773187867464767
6435,0.05653641742891602
6436,0.44279227129312726
6437,0.26034276117262534
6442,0.10838931434628929
6450,0.2269496607596173
6464,0.030889780797794142
6468,0.04299544573414027
6469,0.07755876930525374
6470,0.05137592117660006
6486,0.12175352978267029
6490,0.0843882426401763
6495,0.1310432337182177
6502,0.011902344345072868
6508,0.09245358761356337
6534,0.4243230072177243
6539,0.04357846714481206
6541,0.09677151680923723
6544,0.1040889528325416
6552,0.0526256811825796
6553,0.08789183209123186
6554,0.16810578424911748
6562,0.03354689764068064
6568,0.17317452850904969
6569,0.10860972412446301
6571,0.009981686261623657
6574,0.26708213982085693
6605,0.07355014639936897
6607,0.06885378404524456
6612,0.3712697364837654
6621,0.19189678093917317
6625,0.2640861144603547
6632,0.020254881053427654
6633,0.3135475858838358
6641,0.07989808442308377
6643,0.0055091187936173736
6655,0.4970226114015499
6660,0.038625637200483065
6665,0.02931396632931127
6675,0.016445129056337993
6677,0.09746246889848009
6682,0.12567808010043469
6688,0.06680586657605436
6695,0.1537223050025247
6705,0.09905642675125914
6727,0.03659460360099487
6730,0.06481750974948663
6746,0.13414961878454656
6748,0.215389858892986
6753,0.09850164543608841
6755,0.14999962039980308
6758,0.11098576602517385
6763,0.2500538505571658
6766,0.03237947734795943
6790,0.11411971862811687
6791,0.15824318301292317
6793,0.1923792333896729
6819,0.2993566497501903
6821,0.2901654353829576
6824,0.3425323468285052
6851,0.7339645804612381
6852,0.09502680374100625
6855,0.02672381410493696
6856,0.28579413460533687
6857,0.019842142602908175
6859,0.44749960371347086
6861,0.07776346676210544
6866,0.07204838831879778
6868,0.11221278308734106
6871,0.1345545007955995
6872,0.21890826811948805
6875,0.024207709471615435
6877,0.04024568516849447
6878,0.02904566048906032
6887,0.17001440700740822
6908,0.24023908818424988
6913,0.06877347379024568
6922,0.08822460665481557
6923,0.02573939272241288
6926,0.09154882478011328
6932,0.09401552972600369
6934,0.18878272861882073
6938,0.08299419032847999
6942,0.06614898264796965
6948,0.32475073225619244
6956,0.16719065138531897
6959,0.2647440185941554
6962,0.37767034106296715
6969,0.03336813117146675
6970,0.09047940062058535
6984,0.060456112233354564
7001,0.08174598128923727
7035,0.046722096749204245
7037,0.011678594124607367
7046,0.16725392268667683
7049,0.08548470846054124
7050,0.03472532946806817
7051,0.014827558872671065
7067,0.01982838799266018
7072,0.010961926134365862
7085,0.517777538121196
7087,0.01360851776555616
7088,0.10318992451401798
7091,0.019063809890382255
7096,0.057885984778771826
7100,0.04334883228524833
7110,0.07512063044088757
7115,0.1144535189017617
7119,0.04475955841143686
7122,0.4874589451893988
7129,0.027185077384111023
7139,0.0059554352728912185
7147,0.18032111918033378
7151,0.09355688179582566
7164,0.03852467239526147
7167,0.031516392553835204
7168,0.03316466146772834
7171,0.02720721115333824
7172,0.05847263187410645
7181,0.05189784624432847
7187,0.0004019617507333706
7195,0.11412450992284184
7199,0.03398881257164765
7200,0.04834597863041923
7201,0.045277505411845276
7202,0.13009006593606676
7209,0.5883479878702488
7219,0.015705290737978772
7221,0.2579507682374219
7230,0.023756975666441082
7242,0.03271722199753002
7250,0.06472737014381835
7253,0.01737975823283
7255,0.10084091864824773
7264,0.12312196408838949
7277,0.014524694383406755
7279,0.10358779924841599
7286,0.06162408351574733
7292,0.10494203307614403
7294,0.007194878870815602
7295,0.21506007866014054
